 12 - 23;  18 - 12;  9 - 21;  22 - 8;  25 - 7;  17 - 13;  4 - 26;  21 - 14;  27 - 5;  17 - 13;  15 - 15;  18 - 14;  17 - 13;  16 - 16;  16 - 18;  18 - 17;  7 - 23;  24 - 9;  23 - 12;  14 - 17;  15 - 17;  21 - 11;  9 - 23;  8 - 22;  22 - 8;  27 - 7;  1 - 32;  2 - 28;  10 - 20;  3 - 29; 
 19 - 12;  11 - 19;  14 - 16;  10 - 20;  18 - 17;  13 - 17;  20 - 10;  18 - 14;  15 - 18;  28 - 7;  22 - 8;  11 - 19;  26 - 4;  18 - 17;  22 - 8;  22 - 11;  19 - 16;  22 - 13;  14 - 17;  10 - 20;  18 - 12;  11 - 23;  9 - 25;  12 - 18;  21 - 13;  14 - 16;  0 - 30;  2 - 30;  3 - 27;  3 - 27; 
 26 - 9;  19 - 11;  11 - 19;  19 - 12;  16 - 17;  12 - 18;  16 - 14;  20 - 10;  20 - 10;  21 - 13;  9 - 25;  30 - 4;  17 - 15;  6 - 27;  20 - 14;  11 - 19;  26 - 4;  13 - 17;  18 - 14;  18 - 12;  25 - 7;  12 - 18;  11 - 19;  4 - 31;  13 - 18;  16 - 17;  2 - 31;  0 - 30;  19 - 11;  14 - 16; 
 21 - 10;  19 - 11;  9 - 21;  31 - 4;  3 - 29;  11 - 19;  15 - 17;  10 - 20;  17 - 13;  26 - 4;  7 - 23;  4 - 26;  13 - 17;  20 - 13;  15 - 20;  10 - 20;  20 - 12;  19 - 11;  26 - 7;  26 - 7;  17 - 17;  17 - 15;  13 - 21;  12 - 21;  24 - 6;  23 - 7;  2 - 28;  0 - 30;  9 - 26;  5 - 30; 
 19 - 11;  19 - 11;  24 - 11;  19 - 13;  7 - 23;  13 - 17;  10 - 20;  25 - 7;  11 - 19;  19 - 11;  5 - 25;  25 - 7;  14 - 16;  15 - 15;  16 - 14;  12 - 23;  17 - 17;  20 - 14;  14 - 16;  25 - 5;  12 - 19;  18 - 17;  19 - 16;  13 - 22;  21 - 14;  9 - 22;  7 - 23;  2 - 31;  6 - 24;  1 - 33; 
 19 - 16;  23 - 7;  18 - 12;  8 - 24;  16 - 14;  21 - 9;  15 - 15;  28 - 4;  12 - 18;  17 - 13;  4 - 30;  25 - 7;  16 - 14;  19 - 12;  11 - 23;  11 - 22;  24 - 10;  12 - 18;  6 - 24;  13 - 20;  18 - 13;  16 - 14;  8 - 27;  13 - 19;  22 - 9;  11 - 21;  2 - 28;  1 - 32;  0 - 30;  1 - 33; 
 24 - 11;  19 - 15;  11 - 23;  17 - 18;  19 - 12;  3 - 27;  18 - 17;  22 - 11;  16 - 14;  13 - 17;  27 - 3;  13 - 17;  17 - 14;  15 - 15;  17 - 13;  9 - 21;  20 - 10;  9 - 21;  23 - 10;  28 - 2;  19 - 11;  20 - 12;  11 - 21;  22 - 12;  4 - 27;  6 - 26;  0 - 30;  1 - 29;  17 - 13;  7 - 23; 
 18 - 16;  22 - 13;  19 - 11;  18 - 12;  22 - 11;  12 - 21;  21 - 14;  12 - 23;  14 - 17;  18 - 12;  10 - 21;  12 - 21;  21 - 9;  26 - 8;  11 - 21;  10 - 20;  7 - 27;  18 - 12;  14 - 19;  14 - 17;  7 - 24;  13 - 19;  18 - 14;  8 - 22;  8 - 22;  2 - 28;  2 - 28;  3 - 27;  9 - 21;  1 - 30; 
 10 - 20;  28 - 2;  19 - 16;  19 - 16;  25 - 5;  18 - 12;  24 - 6;  23 - 11;  30 - 3;  6 - 24;  12 - 22;  19 - 16;  26 - 4;  23 - 8;  19 - 11;  23 - 12;  13 - 17;  7 - 28;  18 - 15;  31 - 2;  17 - 13;  12 - 18;  11 - 19;  10 - 20;  12 - 20;  25 - 5;  0 - 31;  15 - 18;  0 - 31;  1 - 29; 
 5 - 25;  22 - 12;  17 - 18;  16 - 14;  21 - 14;  9 - 21;  26 - 4;  12 - 18;  10 - 23;  19 - 16;  20 - 10;  10 - 21;  16 - 19;  14 - 21;  20 - 14;  21 - 12;  21 - 9;  16 - 16;  8 - 23;  15 - 15;  6 - 29;  11 - 19;  12 - 20;  10 - 25;  5 - 29;  8 - 22;  2 - 28;  2 - 28;  7 - 28;  2 - 28; 
 22 - 13;  20 - 14;  18 - 12;  12 - 18;  10 - 25;  25 - 9;  1 - 29;  24 - 6;  26 - 6;  13 - 17;  15 - 15;  13 - 21;  24 - 11;  2 - 33;  13 - 18;  12 - 19;  16 - 15;  1 - 31;  14 - 18;  14 - 19;  28 - 4;  19 - 11;  8 - 26;  28 - 2;  2 - 33;  8 - 24;  3 - 29;  0 - 34;  1 - 29;  8 - 25; 
 9 - 21;  29 - 2;  18 - 12;  10 - 20;  22 - 11;  24 - 10;  28 - 6;  11 - 19;  10 - 24;  20 - 12;  12 - 18;  13 - 17;  14 - 16;  17 - 14;  12 - 19;  15 - 15;  19 - 12;  21 - 13;  21 - 10;  11 - 24;  16 - 15;  13 - 17;  15 - 15;  19 - 11;  21 - 10;  13 - 17;  1 - 33;  2 - 29;  0 - 31;  1 - 29; 
 19 - 11;  20 - 14;  14 - 19;  17 - 13;  13 - 22;  22 - 8;  14 - 18;  18 - 17;  21 - 9;  6 - 27;  16 - 14;  20 - 11;  11 - 19;  18 - 12;  7 - 26;  17 - 13;  7 - 23;  11 - 19;  5 - 25;  22 - 13;  16 - 14;  12 - 18;  19 - 13;  14 - 20;  23 - 10;  17 - 13;  8 - 27;  3 - 28;  3 - 27;  7 - 23; 
 9 - 21;  11 - 19;  19 - 11;  10 - 22;  17 - 14;  18 - 16;  16 - 16;  22 - 8;  14 - 20;  12 - 18;  20 - 10;  11 - 23;  18 - 12;  6 - 24;  9 - 21;  17 - 18;  16 - 16;  25 - 5;  30 - 5;  26 - 4;  7 - 27;  5 - 25;  12 - 18;  16 - 14;  19 - 11;  19 - 11;  7 - 23;  0 - 31;  2 - 29;  10 - 24; 
 11 - 21;  19 - 15;  22 - 13;  10 - 20;  12 - 21;  23 - 12;  1 - 29;  8 - 22;  18 - 17;  15 - 15;  9 - 21;  20 - 10;  26 - 9;  8 - 22;  13 - 18;  14 - 16;  19 - 11;  23 - 12;  18 - 12;  25 - 5;  22 - 13;  18 - 12;  4 - 26;  4 - 26;  15 - 15;  2 - 30;  1 - 34;  3 - 28;  3 - 28;  4 - 31; 
 28 - 4;  14 - 16;  21 - 13;  19 - 16;  12 - 19;  19 - 13;  14 - 16;  12 - 18;  22 - 10;  11 - 19;  12 - 18;  22 - 10;  21 - 12;  19 - 11;  26 - 4;  14 - 17;  21 - 9;  22 - 13;  17 - 17;  10 - 20;  16 - 14;  15 - 18;  17 - 17;  20 - 11;  15 - 15;  5 - 25;  2 - 30;  2 - 28;  0 - 35;  0 - 34; 
 16 - 14;  12 - 22;  8 - 22;  6 - 27;  21 - 9;  21 - 9;  16 - 19;  17 - 14;  12 - 18;  14 - 16;  18 - 12;  14 - 16;  8 - 22;  12 - 21;  8 - 25;  24 - 6;  21 - 12;  25 - 5;  15 - 15;  25 - 5;  15 - 15;  15 - 15;  13 - 19;  5 - 30;  17 - 18;  19 - 14;  17 - 14;  1 - 31;  3 - 28;  1 - 29; 
 17 - 14;  17 - 14;  6 - 24;  15 - 16;  12 - 23;  2 - 28;  16 - 19;  0 - 32;  18 - 13;  18 - 12;  1 - 34;  6 - 24;  7 - 23;  6 - 24;  9 - 21;  17 - 13;  22 - 13;  10 - 20;  19 - 11;  11 - 19;  7 - 23;  25 - 9;  20 - 15;  13 - 19;  4 - 26;  3 - 27;  7 - 28;  0 - 35;  8 - 22;  7 - 23; 
 19 - 11;  19 - 13;  24 - 10;  19 - 13;  0 - 35;  3 - 31;  15 - 17;  13 - 18;  5 - 28;  20 - 15;  12 - 18;  4 - 26;  9 - 21;  17 - 13;  15 - 18;  17 - 13;  16 - 14;  22 - 13;  12 - 19;  7 - 28;  11 - 24;  18 - 12;  11 - 19;  5 - 25;  12 - 18;  14 - 18;  2 - 32;  8 - 27;  20 - 10;  3 - 27; 
 11 - 19;  23 - 7;  10 - 25;  17 - 13;  11 - 24;  25 - 5;  4 - 26;  22 - 8;  13 - 19;  4 - 26;  11 - 19;  20 - 15;  17 - 16;  13 - 19;  28 - 4;  3 - 27;  24 - 6;  20 - 10;  18 - 17;  18 - 15;  18 - 17;  10 - 24;  11 - 22;  15 - 15;  5 - 29;  11 - 24;  1 - 31;  9 - 24;  14 - 19;  0 - 35; 
 8 - 22;  18 - 12;  11 - 19;  1 - 33;  2 - 28;  15 - 15;  16 - 14;  8 - 26;  7 - 23;  2 - 28;  0 - 32;  1 - 32;  23 - 9;  8 - 22;  26 - 9;  17 - 13;  0 - 31;  2 - 28;  0 - 32;  11 - 21;  8 - 22;  2 - 33;  6 - 28;  1 - 29;  6 - 26;  15 - 15;  3 - 27;  14 - 18;  8 - 22;  1 - 29; 
 12 - 18;  16 - 18;  23 - 11;  17 - 18;  13 - 20;  3 - 29;  8 - 22;  15 - 17;  15 - 18;  11 - 23;  25 - 5;  22 - 12;  21 - 10;  16 - 14;  9 - 24;  16 - 18;  19 - 15;  14 - 16;  17 - 14;  21 - 10;  15 - 19;  15 - 15;  7 - 25;  20 - 12;  15 - 19;  23 - 7;  11 - 20;  3 - 30;  6 - 29;  1 - 32; 
 13 - 21;  19 - 16;  19 - 12;  12 - 18;  16 - 17;  19 - 14;  16 - 19;  13 - 17;  5 - 30;  11 - 20;  14 - 16;  20 - 11;  21 - 12;  15 - 15;  16 - 15;  15 - 18;  13 - 18;  9 - 23;  16 - 14;  18 - 12;  9 - 22;  3 - 30;  19 - 13;  10 - 20;  7 - 27;  11 - 19;  3 - 27;  8 - 27;  1 - 30;  0 - 34; 
 17 - 13;  21 - 10;  6 - 26;  22 - 8;  12 - 21;  20 - 10;  20 - 15;  27 - 5;  20 - 10;  29 - 5;  30 - 5;  15 - 19;  15 - 15;  27 - 6;  12 - 18;  24 - 6;  26 - 4;  19 - 11;  12 - 23;  19 - 11;  10 - 22;  21 - 12;  5 - 25;  0 - 30;  9 - 21;  13 - 17;  16 - 19;  7 - 27;  8 - 22;  1 - 33; 
 19 - 14;  9 - 21;  18 - 12;  26 - 4;  16 - 19;  6 - 24;  22 - 13;  18 - 12;  13 - 21;  18 - 13;  17 - 17;  21 - 11;  16 - 14;  12 - 19;  24 - 7;  21 - 9;  7 - 28;  21 - 14;  27 - 3;  17 - 13;  20 - 10;  9 - 21;  20 - 10;  25 - 6;  11 - 19;  17 - 15;  14 - 16;  0 - 31;  9 - 22;  7 - 25; 
 15 - 16;  17 - 15;  21 - 12;  15 - 15;  9 - 23;  9 - 23;  16 - 17;  11 - 22;  12 - 18;  8 - 22;  13 - 17;  15 - 20;  11 - 19;  21 - 9;  28 - 7;  27 - 4;  23 - 12;  20 - 10;  25 - 8;  19 - 13;  24 - 8;  20 - 10;  19 - 11;  1 - 31;  3 - 27;  21 - 9;  5 - 25;  2 - 31;  7 - 23;  2 - 28; 
 11 - 19;  14 - 17;  9 - 22;  16 - 17;  21 - 9;  18 - 12;  15 - 16;  12 - 18;  17 - 13;  11 - 23;  10 - 21;  22 - 8;  9 - 22;  22 - 10;  15 - 15;  25 - 5;  13 - 17;  9 - 25;  25 - 9;  18 - 12;  21 - 14;  27 - 6;  10 - 20;  11 - 19;  24 - 7;  14 - 18;  1 - 29;  1 - 33;  1 - 32;  8 - 22; 
 24 - 10;  29 - 3;  15 - 15;  16 - 17;  21 - 12;  12 - 18;  19 - 11;  10 - 20;  21 - 14;  20 - 10;  18 - 13;  19 - 12;  16 - 14;  13 - 20;  6 - 24;  29 - 1;  21 - 10;  15 - 19;  18 - 13;  19 - 11;  32 - 0;  15 - 15;  22 - 8;  6 - 24;  8 - 22;  11 - 21;  0 - 31;  0 - 32;  1 - 29;  1 - 31; 
 21 - 13;  9 - 22;  13 - 17;  25 - 8;  15 - 19;  15 - 15;  11 - 19;  16 - 18;  16 - 14;  18 - 15;  17 - 16;  8 - 24;  10 - 20;  18 - 16;  17 - 16;  14 - 16;  26 - 5;  31 - 0;  21 - 13;  23 - 8;  20 - 12;  12 - 20;  3 - 29;  17 - 13;  2 - 33;  15 - 15;  8 - 24;  2 - 28;  2 - 28;  6 - 27; 
 23 - 9;  7 - 24;  15 - 15;  14 - 18;  19 - 11;  21 - 10;  4 - 26;  17 - 13;  22 - 12;  23 - 9;  25 - 5;  17 - 18;  21 - 12;  10 - 21;  14 - 16;  18 - 12;  5 - 26;  15 - 17;  10 - 23;  15 - 17;  16 - 14;  15 - 15;  2 - 32;  4 - 28;  24 - 11;  16 - 18;  2 - 28;  2 - 28;  3 - 28;  3 - 27; 
 19 - 14;  20 - 14;  16 - 15;  17 - 13;  14 - 16;  5 - 26;  29 - 6;  17 - 14;  9 - 23;  11 - 20;  15 - 19;  23 - 10;  22 - 13;  13 - 17;  17 - 15;  24 - 8;  19 - 15;  9 - 25;  13 - 17;  19 - 11;  16 - 14;  20 - 10;  16 - 14;  11 - 19;  19 - 11;  24 - 6;  1 - 33;  14 - 21;  12 - 18;  2 - 30; 
 16 - 14;  15 - 15;  18 - 12;  14 - 16;  12 - 18;  26 - 6;  22 - 11;  19 - 14;  8 - 22;  5 - 26;  18 - 12;  21 - 10;  25 - 10;  11 - 19;  15 - 15;  7 - 28;  18 - 13;  19 - 16;  18 - 13;  24 - 10;  21 - 12;  17 - 18;  11 - 19;  14 - 16;  10 - 25;  4 - 27;  9 - 21;  1 - 31;  2 - 33;  18 - 18; 
 10 - 20;  24 - 6;  4 - 26;  24 - 10;  15 - 18;  21 - 13;  20 - 15;  22 - 13;  19 - 15;  18 - 17;  15 - 16;  22 - 11;  18 - 12;  22 - 12;  5 - 25;  14 - 16;  11 - 19;  26 - 5;  17 - 13;  17 - 17;  24 - 9;  15 - 16;  24 - 8;  10 - 20;  10 - 25;  18 - 13;  2 - 29;  10 - 24;  10 - 23;  10 - 22; 
 16 - 14;  7 - 25;  22 - 8;  3 - 28;  15 - 15;  5 - 28;  7 - 26;  5 - 25;  12 - 18;  6 - 24;  18 - 12;  19 - 13;  14 - 16;  20 - 11;  11 - 20;  4 - 26;  21 - 12;  16 - 16;  9 - 23;  9 - 22;  12 - 20;  24 - 6;  14 - 16;  5 - 25;  14 - 21;  17 - 16;  0 - 31;  6 - 29;  10 - 23;  3 - 27; 
 13 - 19;  10 - 20;  10 - 22;  16 - 16;  11 - 19;  15 - 18;  19 - 11;  19 - 11;  28 - 2;  19 - 13;  21 - 9;  17 - 13;  21 - 9;  14 - 21;  21 - 9;  29 - 4;  23 - 7;  17 - 13;  23 - 11;  10 - 20;  19 - 11;  11 - 23;  17 - 14;  21 - 13;  18 - 12;  16 - 14;  6 - 28;  3 - 30;  8 - 23;  5 - 30; 
 16 - 17;  29 - 6;  21 - 11;  18 - 14;  18 - 17;  15 - 15;  12 - 20;  19 - 12;  12 - 18;  5 - 25;  16 - 17;  17 - 13;  17 - 13;  18 - 12;  17 - 15;  19 - 11;  17 - 13;  11 - 19;  16 - 16;  18 - 13;  18 - 13;  18 - 12;  11 - 24;  8 - 26;  17 - 13;  8 - 26;  0 - 33;  1 - 29;  8 - 22;  10 - 22; 
